,Incident Zip,corrected_pct,violation_pct,no-violation_pct,closed-no-access_pct,open_pct,multiple_offender_pct
78,10473.0,0.6654876200101061,0.0035371399696816574,0.10712481051035877,0.2157655381505811,0.00808489135927236,0.5209701869631127
79,10474.0,0.6229648671808055,0.010282776349614395,0.11311053984575835,0.25107112253641817,0.002570694087403599,0.3967437874892888
80,10475.0,0.559748427672956,0.0,0.12578616352201258,0.29559748427672955,0.018867924528301886,0.29559748427672955
81,10803.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333
82,11001.0,0.5,0.0,0.0,0.5,0.0,0.4375
83,11004.0,0.5454545454545454,0.0,0.030303030303030304,0.3939393939393939,0.030303030303030304,0.15151515151515152
84,11005.0,,,,,,
85,11040.0,0.3333333333333333,0.0,0.16666666666666666,0.5,0.0,0.0
86,11101.0,0.7078986587183308,0.01639344262295082,0.07749627421758569,0.18032786885245902,0.01788375558867362,0.4932935916542474
87,11102.0,0.6534334763948498,0.003218884120171674,0.10407725321888411,0.21566523605150215,0.023605150214592276,0.45278969957081544
88,11103.0,0.6652892561983471,0.004132231404958678,0.08429752066115702,0.22479338842975208,0.021487603305785124,0.4206611570247934
89,11104.0,0.7427039904705182,0.004169148302561048,0.06134603930911257,0.16081000595592615,0.030970815961882073,0.547945205479452
90,11105.0,0.6835970024979184,0.004163197335553705,0.07577019150707744,0.21398834304746045,0.022481265611990008,0.48376353039134057
91,11106.0,0.7104851330203443,0.005477308294209703,0.053208137715179966,0.19248826291079812,0.03834115805946792,0.514866979655712
92,11109.0,1.0,0.0,0.0,0.0,0.0,0.0
93,11201.0,0.6206206206206206,0.005005005005005005,0.08208208208208208,0.2732732732732733,0.01901901901901902,0.4094094094094094
94,11203.0,0.6673916195447296,0.011599246049006815,0.07872988255763376,0.21168624039437436,0.030593011454255473,0.5094968827026243
95,11204.0,0.7243460764587525,0.0036217303822937627,0.06559356136820925,0.16579476861167003,0.040643863179074445,0.5179074446680081
96,11205.0,0.651285930408472,0.00832072617246596,0.07261724659606657,0.25113464447806355,0.01664145234493192,0.48789712556732223
97,11206.0,0.6046413502109704,0.015189873417721518,0.08734177215189873,0.2679324894514768,0.024894514767932488,0.40337552742616034
98,11207.0,0.5329246588886691,0.02630017797112913,0.12003163931184496,0.29721178564366224,0.023531738184694482,0.3583152066442555
99,11208.0,0.5690306336550567,0.020562316407889216,0.10931598825010491,0.2868233319345363,0.014267729752412925,0.38543852287033153
100,11209.0,0.7757263922518159,0.0012106537530266344,0.06598062953995157,0.13771186440677965,0.01937046004842615,0.5335956416464891
101,11210.0,0.7012266355140186,0.006425233644859813,0.07330607476635514,0.1985981308411215,0.02044392523364486,0.4757593457943925
102,11211.0,0.633314383172257,0.007959067652075043,0.0756111426947129,0.2649232518476407,0.018192154633314382,0.3763501989766913
103,11212.0,0.6878478063931668,0.009447392260903326,0.08632069367154135,0.19554807816746472,0.020836029506923773,0.5258185583020577
104,11213.0,0.7088245014872755,0.011567698578825603,0.07888068745180125,0.1732951415665969,0.027431970915500717,0.5441225074363777
105,11214.0,0.6847757422615287,0.002526847757422615,0.09380922299431459,0.17214150347441567,0.04674668351231838,0.43588123815540114
106,11215.0,0.5908558030480656,0.007033997655334115,0.08675263774912075,0.2878077373974209,0.027549824150058615,0.37631887456037516
107,11216.0,0.6287852419074138,0.016881308736512356,0.09589279498781761,0.2365123564218587,0.021928297946397494,0.43595544726766444
108,11217.0,0.6449598572702944,0.013380909901873328,0.07760927743086529,0.24710080285459413,0.01694915254237288,0.4656556645851918
109,11218.0,0.7323015190599026,0.003725995987388937,0.07996560619088564,0.1642304385210662,0.019776440240756664,0.49555746632272857
110,11219.0,0.6772890484739676,0.00718132854578097,0.0803411131059246,0.20960502692998204,0.025583482944344704,0.40394973070017953
111,11220.0,0.5784873949579832,0.007058823529411765,0.10722689075630253,0.2571428571428571,0.05008403361344538,0.3757983193277311
112,11221.0,0.5813305468477882,0.0210727969348659,0.09857192615813305,0.27150818530128873,0.027516544757924068,0.3934169278996865
113,11222.0,0.6836808051761323,0.015815959741193385,0.07692307692307693,0.19410496046010065,0.029475197699496764,0.4787922358015816
114,11223.0,0.7076663858466723,0.005054759898904802,0.07076663858466722,0.1937657961246841,0.02274641954507161,0.4953664700926706
115,11224.0,0.6364902506963789,0.02576601671309192,0.07520891364902507,0.24373259052924792,0.018802228412256268,0.4456824512534819
116,11225.0,0.7423717447189002,0.007376774337766849,0.06952050966804516,0.15815357102939534,0.022577400245892477,0.5686822398569353
117,11226.0,0.7086182282665865,0.005409873018258321,0.08227515215267864,0.1773987527237208,0.02629799383875573,0.5278383049064542
118,11228.0,0.665406427221172,0.003780718336483932,0.0888468809073724,0.21739130434782608,0.024574669187145556,0.40831758034026466
119,11229.0,0.7209829867674858,0.003402646502835539,0.07258979206049149,0.1826086956521739,0.020415879017013232,0.48431001890359165
120,11230.0,0.732348776046935,0.0028322880841594174,0.0807202103985434,0.1584058264212017,0.025692899049160427,0.5053611167307304
