,Incident Zip,total,corrected_pct,no-violation_pct,violation_pct,closed-no-access_pct,open_pct,multiple_offender_pct
121,11231.0,811.0,0.654747225647,0.075215782984,0.0271270036991,0.230579531443,0.0123304562269,0.496917385943
122,11232.0,1011.0,0.66765578635,0.0870425321464,0.00791295746785,0.216617210682,0.0207715133531,0.444114737883
123,11233.0,5908.0,0.587508463101,0.0919092755586,0.0231888964116,0.25846310088,0.0389302640487,0.421970209885
124,11234.0,1159.0,0.574633304573,0.102674719586,0.00862812769629,0.282139775669,0.0319240724763,0.377049180328
125,11235.0,4392.0,0.74043715847,0.0601092896175,0.016393442623,0.151639344262,0.0314207650273,0.556010928962
126,11236.0,2289.0,0.523372651813,0.107907383137,0.0179117518567,0.334643949323,0.0161642638707,0.368283093054
127,11237.0,2689.0,0.568240981778,0.110078095946,0.0137597619933,0.27296392711,0.0349572331722,0.362216437337
128,11238.0,4282.0,0.660672582905,0.0733302195236,0.0107426436245,0.215319943951,0.0399346099953,0.504670714619
129,11239.0,178.0,0.747191011236,0.0449438202247,0.0561797752809,0.123595505618,0.0280898876404,0.567415730337
130,11249.0,631.0,0.708399366086,0.0491283676704,0.0,0.228209191759,0.0142630744849,0.519809825674
131,11354.0,1003.0,0.690927218345,0.0608175473579,0.000997008973081,0.222333000997,0.024925224327,0.468594217348
132,11355.0,2170.0,0.761751152074,0.0493087557604,0.00276497695853,0.17465437788,0.0115207373272,0.568202764977
133,11356.0,199.0,0.462311557789,0.0854271356784,0.0150753768844,0.386934673367,0.0502512562814,0.321608040201
134,11357.0,222.0,0.504504504505,0.126126126126,0.0,0.355855855856,0.0135135135135,0.288288288288
135,11358.0,350.0,0.608571428571,0.0628571428571,0.00571428571429,0.305714285714,0.0171428571429,0.331428571429
136,11360.0,58.0,0.637931034483,0.0172413793103,0.0,0.327586206897,0.0172413793103,0.241379310345
137,11361.0,215.0,0.632558139535,0.0744186046512,0.0,0.26976744186,0.0232558139535,0.432558139535
138,11362.0,42.0,0.5,0.047619047619,0.0,0.404761904762,0.047619047619,0.309523809524
139,11363.0,35.0,0.628571428571,0.0285714285714,0.0,0.314285714286,0.0285714285714,0.371428571429
140,11364.0,319.0,0.551724137931,0.137931034483,0.00940438871473,0.28526645768,0.0156739811912,0.310344827586
141,11365.0,241.0,0.639004149378,0.0539419087137,0.00414937759336,0.290456431535,0.0124481327801,0.423236514523
142,11366.0,83.0,0.493975903614,0.132530120482,0.0120481927711,0.349397590361,0.0120481927711,0.301204819277
143,11367.0,1256.0,0.657643312102,0.119426751592,0.0,0.195063694268,0.0278662420382,0.458598726115
144,11368.0,2107.0,0.66018035121,0.0897009966777,0.00664451827243,0.22638822971,0.0170859041291,0.494542002848
145,11369.0,650.0,0.589230769231,0.0861538461538,0.00615384615385,0.296923076923,0.0215384615385,0.438461538462
146,11370.0,266.0,0.53007518797,0.131578947368,0.00751879699248,0.308270676692,0.0225563909774,0.327067669173
147,11372.0,2021.0,0.712023750619,0.0737258782781,0.00494804552202,0.180108857001,0.0291934685799,0.46956952004
148,11373.0,3065.0,0.75986949429,0.0587275693312,0.0026101141925,0.151386623165,0.0274061990212,0.588580750408
149,11374.0,1474.0,0.796472184532,0.0651289009498,0.00135685210312,0.105156037992,0.0318860244233,0.572591587517
150,11375.0,1604.0,0.727556109726,0.0760598503741,0.000623441396509,0.135910224439,0.0598503740648,0.519950124688
151,11377.0,2345.0,0.737739872068,0.0554371002132,0.00127931769723,0.177825159915,0.0277185501066,0.551385927505
152,11378.0,443.0,0.654627539503,0.0609480812641,0.00677200902935,0.232505643341,0.0451467268623,0.498871331828
153,11379.0,274.0,0.620437956204,0.102189781022,0.0,0.251824817518,0.0255474452555,0.445255474453
154,11385.0,2749.0,0.632957439069,0.0887595489269,0.00691160421972,0.2546380502,0.0167333575846,0.399781738814
155,11411.0,145.0,0.358620689655,0.213793103448,0.0206896551724,0.406896551724,0.0,0.255172413793
156,11412.0,958.0,0.51878914405,0.100208768267,0.0104384133612,0.347599164927,0.0229645093946,0.433194154489
157,11413.0,652.0,0.538343558282,0.079754601227,0.0276073619632,0.334355828221,0.0199386503067,0.427914110429
158,11414.0,236.0,0.508474576271,0.114406779661,0.0,0.351694915254,0.0254237288136,0.330508474576
159,11415.0,987.0,0.750759878419,0.0739614994934,0.00202634245187,0.127659574468,0.0455927051672,0.564336372847
160,11416.0,417.0,0.460431654676,0.163069544365,0.0167865707434,0.354916067146,0.00479616306954,0.304556354916
161,11417.0,480.0,0.564583333333,0.1,0.00416666666667,0.297916666667,0.0333333333333,0.410416666667
162,11418.0,801.0,0.59925093633,0.0799001248439,0.00749063670412,0.297128589263,0.0162297128589,0.41822721598
163,11419.0,773.0,0.45148771022,0.120310478655,0.00905562742561,0.397153945666,0.0219922380336,0.304010349288
164,11420.0,512.0,0.4453125,0.095703125,0.0078125,0.4375,0.013671875,0.296875
165,11421.0,776.0,0.588917525773,0.104381443299,0.0090206185567,0.280927835052,0.0167525773196,0.400773195876
166,11422.0,380.0,0.463157894737,0.139473684211,0.00526315789474,0.384210526316,0.00789473684211,0.289473684211
167,11423.0,690.0,0.594202898551,0.0971014492754,0.00724637681159,0.282608695652,0.0188405797101,0.41884057971
168,11426.0,54.0,0.407407407407,0.148148148148,0.0185185185185,0.388888888889,0.037037037037,0.296296296296
169,11427.0,527.0,0.6944971537,0.0872865275142,0.00569259962049,0.201138519924,0.011385199241,0.499051233397
170,11428.0,258.0,0.612403100775,0.0581395348837,0.00387596899225,0.31007751938,0.015503875969,0.426356589147
171,11429.0,415.0,0.493975903614,0.132530120482,0.0120481927711,0.349397590361,0.0120481927711,0.363855421687
172,11430.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
173,11432.0,1697.0,0.717737183265,0.0783736004714,0.00766057748969,0.167943429582,0.0282852091927,0.546258102534
174,11433.0,834.0,0.485611510791,0.142685851319,0.0107913669065,0.332134292566,0.0287769784173,0.338129496403
175,11434.0,1137.0,0.530343007916,0.117854001759,0.00967458223395,0.310466138962,0.0316622691293,0.408970976253
176,11435.0,1385.0,0.631046931408,0.0880866425993,0.00794223826715,0.251263537906,0.0216606498195,0.456317689531
177,11436.0,409.0,0.498777506112,0.0855745721271,0.0244498777506,0.369193154034,0.0220048899756,0.41075794621
178,11691.0,2675.0,0.688224299065,0.0826168224299,0.00971962616822,0.191028037383,0.0284112149533,0.532710280374
179,11692.0,689.0,0.596516690856,0.0914368650218,0.0159651669086,0.259796806967,0.0362844702467,0.457184325109
180,11693.0,261.0,0.536398467433,0.088122605364,0.0114942528736,0.340996168582,0.0229885057471,0.417624521073
181,11694.0,1131.0,0.603006189213,0.0371352785146,0.00176834659593,0.125552608311,0.232537577365,0.747126436782
182,11697.0,9.0,0.666666666667,0.0,0.0,0.333333333333,0.0,0.444444444444
